address_ss58,airdrop_amount,total_dot,snapshot_dot,nompool_dot,crowdloan_dot,num_criteria,criteria1,criteria11,criteria12,criteria2,criteria3,criteria4,criteria5,criteria6
13UVJyLnbVp8c4FQeiGQFHk3xSiJvzTfhbP4tcBerTBbaPdq,17,13595.1244972944,13595.1244972944,0,0,1,0,0,0,1,0,0,0,0
1vHUahuKFfLcCvLiWoFRKwEpT44PkYqTb6YBGUMmVcLQ4FB,17,78225.0572691147,132.2590365838,78092.7982325309,0,1,0,0,0,1,0,0,0,0
12XCzDgtr86xoSCGXfqFcLxLNnWSsHTkFYetZBmhkyiY3afA,17,7742.58478997,7742.58478997,0,0,1,0,0,0,1,0,0,0,0
1Gzp6amQnzMdzKBAPo5LEZjkDaQGcEAkdq2tRMjeHtjjG6L,17,16728.0206201584,16728.0206201584,0,0,1,0,0,0,1,0,0,0,0
12frxR3gYaouMdfftJS6KJf5arhjjkw82X6wAkqKWsqm12BF,17,12261.3127381066,12261.3127381066,0,0,1,0,0,0,1,0,0,0,0
1tm2ZADMxQKn511aSBcZkpeKinNn9MojE67zFVYBsTQvbDV,17,21820.2921193668,21820.2921193668,0,0,1,0,0,0,1,0,0,0,0
14a7yqgnX1JqWYXQDuRUaML8E6T1e1DnBai7kF4xfUiQ4vC2,17,98836.6512529161,98836.6512529161,0,0,1,0,0,0,1,0,0,0,0
17xjXWoHxcUcbmiZT64JCrtXBN67eEuJTLR247QBnt4s2d3,17,112384.796620634,112384.796620634,0,0,1,0,0,0,1,0,0,0,0
148fQiYi62yyoTk8ucU8Nn57PAV5MpSLjPtRdcPFmgD1BT6e,17,28416.7312579513,28416.7312579513,0,0,1,0,0,0,1,0,0,0,0
14e4raPpqk1XqUBA7HpKSSzG5wBwwR26bLpJCD3c46eK3Dwn,17,41036.9227688484,41036.9227688484,0,0,1,0,0,0,1,0,0,0,0
15TSTPrvfE41NTT31T9hApCAQN9tZ38ZnVsDV8zEjoa7TpP6,17,14196.7598722652,14196.7598722652,0,0,1,0,0,0,1,0,0,0,0
128oGPATxa5ZWjZEYWTWD1bxaKC49zhTbMi1nQkE9C9o6cNX,17,6130.585094466,6130.585094466,0,0,1,0,0,0,1,0,0,0,0
16ZEHLrYEkTS29cig8azgwTNatAAVrRCsoiBFKWTGzTE3V1q,17,10471.0822384812,10471.0822384812,0,0,1,0,0,0,1,0,0,0,0
12JgcWJ73MPJy1U6BWkgkeV91dQQGJyDkT9n7LRovfrS6oja,17,7804.9397672075,7804.9397672075,0,0,1,0,0,0,1,0,0,0,0
13SjiYKhRK4QMBceUDmbHzJK95JNibTdLB8h6m8QtMqLuekb,17,22181.805047418,22181.805047418,0,0,1,0,0,0,1,0,0,0,0
14dAoYLbp4wqj6Bxs9ZiJMiKhhJdZtHXyEn8wfUMaEHNYpC,17,9340.0064417473,9340.0064417473,0,0,1,0,0,0,1,0,0,0,0
1xbwoBN2RQ8LvsT9b3NMTCsxRGe91udRaaW6urmKD6HuukN,17,7816.3341755245,7816.3341755245,0,0,1,0,0,0,1,0,0,0,0
155ekbyMw1Z8g41y4mPWp8NHDmiLUMKXtoHmgWRZr5FJLj62,17,29999.8905999871,29999.8905999871,0,0,1,0,0,0,1,0,0,0,0
12acREpzXax6844ZfoBo8gqMSzyetaGtPQVsFto5HRfVbBFL,17,50276.7840762349,50276.7840762349,0,0,1,0,0,0,1,0,0,0,0
13YBuwRB3YR5CuuwwmPgZDHU17ibocgRjJHmG5dbQedXZoxG,17,100149.9528564772,100149.9528564772,0,0,1,0,0,0,1,0,0,0,0
14CKgLuS2GNCsZDVnYbM4uGGi2RbbURxF2E3pcck4ffEVxpP,17,291891.0101424383,291891.0101424383,0,0,1,0,0,0,1,0,0,0,0
15wGvDcmXDszgNQWeX2WkFWr7Yy4J9ySM1YeG35Hfz6LS5Tb,17,23956.4367156821,23956.4367156821,0,0,1,0,0,0,1,0,0,0,0
1413mHCaU2toNgcFtkKBZwCfUCHB3uTFMCStQWSSEC8osLnW,17,5145.1587544498,32.0564815493,5113.1022729005,0,1,0,0,0,1,0,0,0,0
13UTYdkahqVXaYqu2XSZXeNwQfV1WvQPc5quVYURvoiytvmo,17,50149.9528564772,50149.9528564772,0,0,1,0,0,0,1,0,0,0,0
13zK9n7B2SkrVo46rjoWoYHLuKNptGcoJK1jQAJWqbvU1DsY,17,101087.4965507028,101087.4965507028,0,0,1,0,0,0,1,0,0,0,0
15BJgsrQttnpWSuxnboAHxTuN3YeHJt6tQmLs1UvFdMxhQZR,17,75167.1089869282,75167.1089869282,0,0,1,0,0,0,1,0,0,0,0
13dg9xfSVoBKJuTC4X67g22j4oNbaGC6KGapo6wE2LF8jH9B,17,25085.0515162302,25085.0515162302,0,0,1,0,0,0,1,0,0,0,0
13wnNC2Ww4tdB7WLkebANG4dKRwgLkvwRzh4njDptWmoLt3d,17,6977.1466723678,6977.1466723678,0,0,1,0,0,0,1,0,0,0,0
13pxN5DPRni5Qw4w2zhDsfoXzoJp4pFgev6fZhyZDLvmUAbP,17,17334.8243143874,17334.8243143874,0,0,1,0,0,0,1,0,0,0,0
12eRtJMYzbXFb5Pqu5W6VT6SengnrSxaW9pAV5ESTc5rvSoN,17,5506.2824953181,2.9994,5503.2830953181,0,1,0,0,0,1,0,0,0,0
147zE7majywnZUHFib4e3nPaCBGHeAZpWkDQ4CEinTW2ov6v,17,275676.246344543,275676.246344543,0,0,1,0,0,0,1,0,0,0,0
14CiL7Z6dXjQ2XoyfBECoXagj8WbDjMmFU3NkJA64TNSTJLn,17,7181.0537606372,7181.0537606372,0,0,1,0,0,0,1,0,0,0,0
15AXn2iupExTQ6H3pyVbCfCuzENsxapmtP754NZwzqX4GLSH,17,41107.8380886127,41107.8380886127,0,0,1,0,0,0,1,0,0,0,0
1vPkv92KRkDTYTGUGLqnXpEi1472Vd2wuzySkY95gkqz25U,17,20738.8329068363,20738.8329068363,0,0,1,0,0,0,1,0,0,0,0
1WWfYg1cCkR6XdheH565hEx8MdpqYiy9b4dxaRUPML1sR3N,17,9999.698940938,9999.698940938,0,0,1,0,0,0,1,0,0,0,0
12HUGiMA6qNGkp3kyys21QfhGELzXVC1L3qey8PJqkAbnpDt,17,13993.09757416,13993.09757416,0,0,1,0,0,0,1,0,0,0,0
15JwJDbbfhwSQiSvXbXzaErkcTxPGJ3pWMXYKK3mYMFewzBw,17,9330.7852949589,9330.7852949589,0,0,1,0,0,0,1,0,0,0,0
14PMwAsi83ng3tZQLxEHZRvd5PxyrngsVXx6QuTsw2irxjLi,17,400045.1434125302,400045.1434125302,0,0,1,0,0,0,1,0,0,0,0
15gXZ9HnsewUQjTssPNiv1vtenCDvFgmpCyZVT7xSuYbbk9j,17,10681.737307224,10681.737307224,0,0,1,0,0,0,1,0,0,0,0
167VCMxDKKVBrAomP8SeYPvYjxqVZxEHvTBBZdZSyMFWxaws,17,100009.8420994881,100009.8420994881,0,0,1,0,0,0,1,0,0,0,0
13mQPx7emo33LiY3t6bwqwTPpeXCCPSy8NSGVR6wpFkHu1Rr,17,21054.7428975985,21054.7428975985,0,0,1,0,0,0,1,0,0,0,0
151HXCbE1QB7UFTceffP7qLbNRg5rC3vQvroWTPp2Ffqa6Wn,17,12886.2360751679,12886.2360751679,0,0,1,0,0,0,1,0,0,0,0
15CZFPV92rVF6xmMcxP2JjY3d7gYfTVK1fetDQR9ZHerEfEc,17,10279.9333606571,10279.9333606571,0,0,1,0,0,0,1,0,0,0,0
13iXpsZVtNfWyY5YS4zjuzFxeqFbYDXwVz6nC1M8H2dQ1wZv,17,11147.7930812372,11147.7930812372,0,0,1,0,0,0,1,0,0,0,0
16231Cpb8LYRtfxcw3VT33G3QGvgFHjFg4EZpZXFQdD5N4Ba,17,5253.9853076929,10.2439147109,5243.741392982,0,1,0,0,0,1,0,0,0,0
15PztdwKHDU11t4bThxsDfYnw3cUX7UXzi98p1zjpDbYX9Rs,17,16298.041100244,16298.041100244,0,0,1,0,0,0,1,0,0,0,0
16cNboEKEudny4sdpZGNL542Re2sp4FDcTaZFFnYoqRixBwN,17,131162.9451952008,131162.9451952008,0,0,1,0,0,0,1,0,0,0,0
15tkUwxMcP8hA5vmAPGqxbmDjSh9MPF5TUumW9eZ8eXNYCST,17,10000.8561394412,10000.8561394412,0,0,1,0,0,0,1,0,0,0,0
1yJdNCA9KEDmYmkhcWaZczqRmjLB3EwvdqTL1zZSMG4XWkk,17,39604.1787700007,39604.1787700007,0,0,1,0,0,0,1,0,0,0,0
1WG3jyNqniQMRZGQUc7QD2kVLT8hkRPGMSqAb5XYQM1UDxN,17,449871.9039154845,449871.9039154845,0,0,1,0,0,0,1,0,0,0,0
16k2mjoLvg8ancBKwh9Lmi6CzDMyVxXZm11kgLCcxrM4LNgu,17,13331.4334206587,13331.4334206587,0,0,1,0,0,0,1,0,0,0,0
14orBBFy92RCUWuKF9B3k5UGtqU7jza1xhYGdruCxgRxy7X2,17,5644.3365786502,5644.3365786502,0,0,1,0,0,0,1,0,0,0,0
13PEZcqGS7t7g7FSTYMttsSXnfU2xgfm23nrBNFeiaeyJNyt,17,21413.9942741214,21413.9942741214,0,0,1,0,0,0,1,0,0,0,0
15u4R159vhhnECuhSdcRNtMrGt3rxJTsE2Ai4f7FGnGcG7tq,17,19772.3215492219,19772.3215492219,0,0,1,0,0,0,1,0,0,0,0
1243tzEb446NSpWzPcaeMGpJh2YZ4TwMb4B85yVCt4275fD8,17,2560294.0474072234,2560294.0474072234,0,0,1,0,0,0,1,0,0,0,0
14nsVKhMfBG147E7LbiMMf2Qz5ySZYAHVAtpmpTMCCVUHyN,17,430972.9854000324,430972.9854000324,0,0,1,0,0,0,1,0,0,0,0
13p2g4gp8JQA7e2PyDtLtoKZX9QiFvNvNaaUorKxmj9Aw2L4,17,100024.8843986534,100024.8843986534,0,0,1,0,0,0,1,0,0,0,0
16PKDpWVcS598fQL6FeHR74f3NUW9eogS9Yab65NHxovQH9,17,53777.5873926136,53777.5873926136,0,0,1,0,0,0,1,0,0,0,0
15LxwaLAVah297USJx4AZAXzZrdcV1Z8vjqsWvYm3tLA3KBm,17,10308.3817146325,10308.3817146325,0,0,1,0,0,0,1,0,0,0,0
13owHH539ubYXTSGDcF3wZk7tmpcUYNB1ggvtso8MAva3oug,17,21061.7863285321,21061.7863285321,0,0,1,0,0,0,1,0,0,0,0
13orRzXRVEqXWAxBZc19h6jK99owoqNYW8bYhFsaK2HA33tA,17,30009.7463738319,30009.7463738319,0,0,1,0,0,0,1,0,0,0,0
12jbkCqcMZnKuKgRxY4JBZyHXHHGn9QeqK7atL7VKc385NSw,17,12826.3538301563,12826.3538301563,0,0,1,0,0,0,1,0,0,0,0
13yC1DqPFaq8toMVfz8F8kqRH5UwsVHtqmv76auPYPcM1KjY,17,5906.5549744535,5906.5549744535,0,0,1,0,0,0,1,0,0,0,0
14D4fSp2K8xoPxj6dBQMNW7rmhgbrPUsVPmZoBdVxrP7tJbn,17,10000.51991902,10000.51991902,0,0,1,0,0,0,1,0,0,0,0
1gXUPxP61vKLEKSPKaBVhxE5Mk7Rpun4AJz82GAM6VoGAW6,17,5000.8691274821,5000.8691274821,0,0,1,0,0,0,1,0,0,0,0
13ucohXB8gB9xUb723gHSP2uBtwn2b9p1vD3JcD1Qrt7Pxsn,17,10717.466730117,10717.466730117,0,0,1,0,0,0,1,0,0,0,0
15bmkTbu63KXydj4kVG7Rh4KjAgqaandi2Hmi3r3bhGgUd5d,17,6458.9729005805,6458.9729005805,0,0,1,0,0,0,1,0,0,0,0
13mcnRanobuG9F1XkqYF6bXfytCavrZ5SsooU836RvjAXMCQ,17,10000.9514339664,10000.9514339664,0,0,1,0,0,0,1,0,0,0,0
14XdWjy46UGC6nEGuuaFejoH44EY8puAsQsiU24Bh3FnYipr,17,167038.9628751972,167038.9628751972,0,0,1,0,0,0,1,0,0,0,0
15wkCmTajjP3askcFRcWhKfVxzv1mgLZrvHBryCX2Nu1vRK1,17,100009.7632188783,100009.7632188783,0,0,1,0,0,0,1,0,0,0,0
16LaN6Te8nFuaNpJqEMPvU4TNa6EJiA4uyCU861XkyEMgH5A,17,16083.2796634534,16083.2796634534,0,0,1,0,0,0,1,0,0,0,0
15ruciT16QAHSuL1AF4aZn3YK1WL9TQxwED6ucTx8QzUznEc,17,200180.2645076356,200180.2645076356,0,0,1,0,0,0,1,0,0,0,0
13bmM6DEQtg6v6VCrfM8qaCFjTNnGzKJuBE4xbmHFkygrfB7,17,60554.8753861181,60554.8753861181,0,0,1,0,0,0,1,0,0,0,0
1ZRFs4jd5qUFeCKdjwWnkS6W5PU53bbQS8xxo6nZPXRkd8H,17,9999.8092410294,9999.8092410294,0,0,1,0,0,0,1,0,0,0,0
15ZTQmPrDe77ifu5KtnYJ3X3heaJEueA7agiC5f7qLsSbWxa,17,26904.345059459,26904.345059459,0,0,1,0,0,0,1,0,0,0,0
14zWyG7WRmv5QKA696Hc7sJh9W1oThK84AcbhgFzdqfVSwkF,17,6836.1257968492,6836.1257968492,0,0,1,0,0,0,1,0,0,0,0
16EaJrvPAe2d6Qsv9rX6D1zBSvQdRGRPAzPdzGFZNz8ZgZjE,17,45782.1607018481,45782.1607018481,0,0,1,0,0,0,1,0,0,0,0
13QkXasieX4cAx5e75TzYFQNjJa7HjtJp9oLxKtquHaGSHhz,17,50000.8975059924,50000.8975059924,0,0,1,0,0,0,1,0,0,0,0
133KbGyHjhyRtQ9ZtPFa9BzGd1tyyGJYU3u2ZVvhubEprnMP,17,100009.8797586467,100009.8797586467,0,0,1,0,0,0,1,0,0,0,0
15MB22GxiwnBUzPvgx7rTYrMkntNsgo5ghookB7gLiojJ6oR,17,10059.1501815794,10059.1501815794,0,0,1,0,0,0,1,0,0,0,0
15coEHy6NMzCM5NqLCq9SBwreorJD8Q1jYXtwoqaeeJhLXBc,17,9359.5104768862,9359.5104768862,0,0,1,0,0,0,1,0,0,0,0
1wV5kZ56r2LXveZtmFHU5bHycpAjVHmeKdxxaE3TMHSt4gG,17,27001.0920939348,27001.0920939348,0,0,1,0,0,0,1,0,0,0,0
13fGsRXPFAUrDcXKMZaciVJKknsrSSsp1QSWkkPjX5YjfS1L,17,11046.5113566335,11046.5113566335,0,0,1,0,0,0,1,0,0,0,0
12mrDdTtjWbKW7MMUfiLPDWdfeeRTuwkcfqbszBhfnYYNzUR,17,22224.2533296545,11113.2533296545,11111,0,1,0,0,0,1,0,0,0,0
15f7XgQEuSMXMXmbFb12xqpSHx49Yvp8xHandgFLGpxz1ZHF,17,5017.8422093714,5017.8422093714,0,0,1,0,0,0,1,0,0,0,0
13LSF84FohMUmF4zCLU38PYWNDjLutvhny4oMS5pQUW8och6,17,5571.2062282568,5571.2062282568,0,0,1,0,0,0,1,0,0,0,0
12SZTco3v2dD1viNBHn3HLHvaAZkL2TX5S4DpNbWWhQFPzgu,17,6967.6750286215,6967.6750286215,0,0,1,0,0,0,1,0,0,0,0
15L1NbWtWhW6zRZQqr3qQDQTRP7hvqvZ3BE1VG8w5VggyJa8,17,109657.7252312408,109657.7252312408,0,0,1,0,0,0,1,0,0,0,0
14AaKX1YHwk2goRKyANZkqJafQF4rnWkGwagmyYYMhCVHmRv,17,10973.0514383344,10973.0514383344,0,0,1,0,0,0,1,0,0,0,0
12uAzGjmcrQgmiArTvjKiwFKXVnJxungwq7wv4hhzRZSEghE,17,7024.2987377961,7024.2987377961,0,0,1,0,0,0,1,0,0,0,0
1YV6DEYHrFpLaepRzaXiirjuFeWMXpKvwWjuBtkQZhTuMeW,17,29869.9038101355,29869.9038101355,0,0,1,0,0,0,1,0,0,0,0
158j7k17jQuyydXu1McrnALwMGJLSgpzfUut2XzSFAhLZPTr,17,538157.8061951317,538157.8061951317,0,0,1,0,0,0,1,0,0,0,0
198arSjHcxkUqcG5fTqhHrQ5FZDVLPCcNTyQH1zzXp5qL6u,17,12951.883866,12951.883866,0,0,1,0,0,0,1,0,0,0,0
16hrZzJiUWaBGu29ZVrtwdnc1CuLqWyi15E3iFqiHE2XYyWL,17,70766.7151967446,70766.7151967446,0,0,1,0,0,0,1,0,0,0,0
158GtpsRzUJXC9xGhGAzJdv42bPCdjVQzVJXhg89GPENgTbU,17,11792.3927616038,11792.3927616038,0,0,1,0,0,0,1,0,0,0,0
16BFkQLC9Wt6W26oLhLCfKnFRh2z2xA4sFyVQHtMfUKW1gUH,17,19242.2915490392,19242.2915490392,0,0,1,0,0,0,1,0,0,0,0
14oe86LBLufiqACV4vYKvfZ8MZ9XDvnRkupDuM8cZjfgtmiP,17,14562.6787320511,14562.6787320511,0,0,1,0,0,0,1,0,0,0,0
15RpWPmpTxbeJEQJi85GJTWSRWnYtmuuVCzPsRjvWTZ3SNmX,17,10023.6923315015,10023.6923315015,0,0,1,0,0,0,1,0,0,0,0
145wqL99i4hFw1EAS8ai1raPVk5CPUWHtk78taUKdMvh52f6,17,100009.7475585497,100009.7475585497,0,0,1,0,0,0,1,0,0,0,0
13UVJyLnbVp8c4FQeiGQoPTiYCmVyxsSJdCkSmaoadUZSLa2,17,12363.7328996789,12363.7328996789,0,0,1,0,0,0,1,0,0,0,0
14YaBPAYz4tVbQoLivgjzNx15Qo55Bck1zVqMqZDpK257xW4,17,157165.1447535455,157165.1447535455,0,0,1,0,0,0,1,0,0,0,0
13ifLKTHa9Cxq1VjRCVwNP2QVkPJX7KELbjMXdHDupmVXrso,17,5073.1514337109,5073.1514337109,0,0,1,0,0,0,1,0,0,0,0
15br5YkAEZfknwKxnL2B8T6f5dbKh8HPt9bXKZ1kvmnEZ4eH,17,21034.2110209763,21034.2110209763,0,0,1,0,0,0,1,0,0,0,0
15ERSg3G3ZMLokKGNfXz8HhqVzHvDNasuegGSrwEx4RJ67Qm,17,7953.1207560225,7953.1207560225,0,0,1,0,0,0,1,0,0,0,0
14H4KBK5LxQcbuHPbujbysKp4htNFp7zd8k1buFHCZ2es39m,17,15426.0454934951,15426.0454934951,0,0,1,0,0,0,1,0,0,0,0
19PweffrLGsxvkbpVkzMtn5F1eetJhtz5hTsbyNrBMyuHbR,17,8467.218837967,8467.218837967,0,0,1,0,0,0,1,0,0,0,0
16g79M62i21AhVvnsA71Ghy9tornS4xKx3TxjGunpCngNvh,17,299999.9091,299999.9091,0,0,1,0,0,0,1,0,0,0,0
153TdFzWeLeoWqxnRfYvBNGkLUMNTmL6bqBHKLxATYeRFChQ,17,10686.3036458713,10686.3036458713,0,0,1,0,0,0,1,0,0,0,0
1k2178Rz8iXQDGUbGTannNGUAgeayYitYJ98LKy3gpwCkjQ,17,19077.2927439506,2.2927439506,19075,0,1,0,0,0,1,0,0,0,0
14fWcXqjrjHqL59qzh1wn66tdCZCnUZXmg578ktk7P1z6JUc,17,9975.4152760651,9975.4152760651,0,0,1,0,0,0,1,0,0,0,0
12HCxdeDmbEASiehH6e4vaksgEu4h1pe6eBH6uYZGSnmPsMR,17,104299.3942547571,104299.3942547571,0,0,1,0,0,0,1,0,0,0,0
13yC4Qcq3AVVcL2vMKx3TMiLD1VeJgZJu28232a7NsSyTcRc,17,5934.336899114,5934.336899114,0,0,1,0,0,0,1,0,0,0,0
13zEaB5CMSTtG6kA9GMAWbwpzV5an74LPZ35NhrSqVo2f8xf,17,18895.2890040655,18895.2890040655,0,0,1,0,0,0,1,0,0,0,0
15k4FXs17sp5EijgDSb7EyvjtmdkxaUmqmn26zNGHSpEHj4B,17,19520.7696473777,19520.7696473777,0,0,1,0,0,0,1,0,0,0,0
15rdpfNFdPQGzShHGtks3jisbJUt4cUHQtqhx6pxeGBPqjRa,17,5488.2338693622005,31.9768368552,5456.257032507,0,1,0,0,0,1,0,0,0,0
1HF6yRqdVkbdjycF6ekLFHuC7FarrD1H8zg6HQJy3eMeKfv,17,53037.1714533926,53037.1714533926,0,0,1,0,0,0,1,0,0,0,0
14ZgBApJN1qeMExdB8HjAgZqYFc7nXhNexrt6Bxdd2nxXHwZ,17,50157.5620978845,50157.5620978845,0,0,1,0,0,0,1,0,0,0,0
13jyYas2SRcgsSX1oqesffwj4q7fJN8TF1oyuH8U44bDUJ1D,17,7673.2769046213,7673.2769046213,0,0,1,0,0,0,1,0,0,0,0
168XZvSBbusnDteEP8ho89258wAEJbkbbesNHvNvYYQjsatX,17,7598.7667705601,7598.7667705601,0,0,1,0,0,0,1,0,0,0,0
12mjtRmkFiyB3uc8JzWCrLyTmzPNGpPAkrLnRjQ3DG5LLp56,17,1347578.662205199,1347578.662205199,0,0,1,0,0,0,1,0,0,0,0
14ZDXm9t7xGNLJeCgtoj87MAVwqVYqMzHBhKC26nSa3HKbow,17,20296.3078085758,20296.3078085758,0,0,1,0,0,0,1,0,0,0,0
11QtDQkbzMZLbp8UoDnXEhCq8yAAVooegFJ8Nu6f6JfanEP,17,6511.3038316238,6511.3038316238,0,0,1,0,0,0,1,0,0,0,0
12jSaThnPoVaJN2hMjbBArzjYUjFjDnzZCL6dvtah7etaBpM,17,15516.6596185891,15516.6596185891,0,0,1,0,0,0,1,0,0,0,0
14TUkHxzcb1W7bR1G63oXjAkbnA4u4Qb77Cyn7dydjyTgyBt,17,59826.621875134,59826.621875134,0,0,1,0,0,0,1,0,0,0,0
16DTUsBEfp47L78khPJCSEaYTdnEb5qvyTwiNtuEyu3JH88w,17,92786.647553339,92786.647553339,0,0,1,0,0,0,1,0,0,0,0
14ktrCvJgDmBGRrXymoVRQuaskj4y5Z5PDcy5D31asvbN1QX,17,100024.896191861,100024.896191861,0,0,1,0,0,0,1,0,0,0,0
16JE1uZebRLp9SWgqqghcbdsmB5LxJ9PS7XPeACBLgUhd7sT,17,5626.0887494834,5626.0887494834,0,0,1,0,0,0,1,0,0,0,0
14paTsem2kE6B2Ku1hawsQUgzoXS7gBPVxrpLw2vy5R3tU9L,17,114695.0760774416,114695.0760774416,0,0,1,0,0,0,1,0,0,0,0
148SHeVsTECBgJMtnjhMFPTHge6xNHveBKBHV86ki6NtRQTj,17,9026.9747835809,4460.7751788333,4566.1996047476,0,1,0,0,0,1,0,0,0,0
13AgD73dtG32M3rtRZKDRTMMu73ocD54zy8WWtTUCjuRyHJx,17,9260.8304912889,9260.8304912889,0,0,1,0,0,0,1,0,0,0,0
14YpJTMMcaASNSaYMnfVmzeEh5JwysC9gfe5wNi66aeb1vYG,17,10099.8566344008,10099.8566344008,0,0,1,0,0,0,1,0,0,0,0
142LR5gMKmCej9bwAY4GSpayHreKfBHnF6RELjhpLHJevZpg,17,5447.1669099773,5447.1669099773,0,0,1,0,0,0,1,0,0,0,0
16dyEvSo3e9gRH6aQscqPbxncD7KNP79btaXXi49ScxSRiDa,17,358984.2749088399,358984.2749088399,0,0,1,0,0,0,1,0,0,0,0
129N3XSytqJHRPkrm6Ez4RsQPAJLK8a1ea2wDEo5fJ4AGbZi,17,316804.9013780212,316804.9013780212,0,0,1,0,0,0,1,0,0,0,0
1NRoWAY29CuMgAWNsdKC64tUSPzQXn8uBj2cHtf5zonvL4a,17,34448.4404006021,34448.4404006021,0,0,1,0,0,0,1,0,0,0,0
13WP92EcUdMmMCspEeDUEGUPSuH85w7hCFKAxGejZrwMQY7r,17,10115.4061441068,10115.4061441068,0,0,1,0,0,0,1,0,0,0,0
15CHuzusjV4joKFUnY2s7pzAmxjC4rVP6BAgF9rwdXocrgCh,17,7184.2553885191,7184.2553885191,0,0,1,0,0,0,1,0,0,0,0
1eDQW1pgH8dyBu5e23dwhjnwqfjpTKFfKDWDZppmTAddkuP,17,9393.4385671008,9393.4385671008,0,0,1,0,0,0,1,0,0,0,0
15Raf8FYc4Lbu58zhmDRVG9H8CkDacVzRk81tiEsFoP85c8w,17,18351.8760454897,18351.8760454897,0,0,1,0,0,0,1,0,0,0,0
12nKvpo7r2FMr8zRj4hpCQTYeN9HschTkY9dC7Tispfq6AYg,17,5394.2459712265,5394.2459712265,0,0,1,0,0,0,1,0,0,0,0
15BDwtc24wqguJvR2zFewG58F4eG6Kgu2W7qfoh3HqhwThHK,17,11311.8288668194,11311.8288668194,0,0,1,0,0,0,1,0,0,0,0
13YUzzby86Dd3YmSYXcrdCZEigFbY6NApNY7yVeqhAR5df8J,17,64821.6390342142,64821.6390342142,0,0,1,0,0,0,1,0,0,0,0
13aaHuUyV8EuWgEveQbP92oNS4hoYRj28Un357L5c9i8sQfu,17,11486.5325461401,11486.5325461401,0,0,1,0,0,0,1,0,0,0,0
121C2jExKLb7UBXzFoFZ2VpRozSE2Mip6LQoS2Af1w1mMHqH,17,6020.7098111415,6020.7098111415,0,0,1,0,0,0,1,0,0,0,0
1VKjSPK6iYVjYDXSAZMfan8qB7RZCYkX27GzX6HfTXpM2i8,17,6061.2570386454,6061.2570386454,0,0,1,0,0,0,1,0,0,0,0
12o6XM3qMN6A29U6c6avCkD9dDAnFEmyywb6T7XhyQuHkWmr,17,10119.8177595835,10119.8177595835,0,0,1,0,0,0,1,0,0,0,0
16AB82bNHCkxgW7Gw3y8HghN37uC6pRcQKi29cdKBx7Sj17Z,17,18690.8652076291,18660.8652076291,30,0,1,0,0,0,1,0,0,0,0
1C9UFx4R7EutCSFdjxb1JorS2mUtG8RsbEvGtXcUMfQmtbt,17,45049.0786301349,45049.0786301349,0,0,1,0,0,0,1,0,0,0,0
14kr1rJdiayRqKJg6nJomzdyuKiTFohE9KCZxDCMpkSmK6L8,17,17731.632848982,17731.632848982,0,0,1,0,0,0,1,0,0,0,0
12Rpui6C5BzCCSLVEHVbvSRtQ9xrQ8mhsPicrnUx9LYXL897,17,313417.4294352085,313417.4294352085,0,0,1,0,0,0,1,0,0,0,0
124bwAygQpbgoUPQQDQZUrp283YcSnVXpkmTfHSBUiRptqLh,17,49229.6555333009,49229.6555333009,0,0,1,0,0,0,1,0,0,0,0
12KoTy4aBDFjRShCR8xEi8Z5CFcFbSodtcKtBUGdFFD8wqtr,17,100024.9096812089,100024.9096812089,0,0,1,0,0,0,1,0,0,0,0
1f9mjHbdi1ndAHRYsa8fAdDXBLR1whPP823TdtSCYfRjDiC,17,17682.8801089424,17682.8801089424,0,0,1,0,0,0,1,0,0,0,0
132Xz1xjcQaacGpgJx4RFnW9GgB8JendDwLd2TmDe45sQiMN,17,15612.089767692,15612.089767692,0,0,1,0,0,0,1,0,0,0,0
12F37FYCX8QeodDCMAYpQoo2F1m1G4hJw67uRBm7wjQ3j62w,17,18162.3740464458,18162.3740464458,0,0,1,0,0,0,1,0,0,0,0
13rjj7RsF456YUiakVFEVzx4ncMjwTk2a5Q1uLNFdNJrme6b,17,20813.6958671005,20813.6958671005,0,0,1,0,0,0,1,0,0,0,0
13DTBAKRvGdCfTTmX1FsqePyCzK9yo9JcjZLFuVrMAPfo3rm,17,50149.9528564772,50149.9528564772,0,0,1,0,0,0,1,0,0,0,0
13DFdjj2mqBgSBwMJXdvhRhVPnMeKJByULNHDeySBXbiXA29,17,1382268.4194462816,1382268.4194462816,0,0,1,0,0,0,1,0,0,0,0
18eFTxVPkhJdcdp4wutWuwyG9DTibWFfSVAVfJJYMwNM2Fp,17,7032.5051896552,7032.5051896552,0,0,1,0,0,0,1,0,0,0,0
14KiTu1AqxdwhwG2tmKXUjNeuEUPMmsZAhSekg6DqgimHNxG,17,440097.1248898539,440097.1248898539,0,0,1,0,0,0,1,0,0,0,0
1cmBeoUH9hQGWYmVyt6ZtT92cmTAj1mCGSSuiyntTNYU7mU,17,5000.9309888987,5000.9309888987,0,0,1,0,0,0,1,0,0,0,0
13xd2v7rnzYNUqG6ez5jmnA36ZqkcUJQYTEikEnVA1zxi8wS,17,194587.4048957635,194587.4048957635,0,0,1,0,0,0,1,0,0,0,0
1yfhmViSN41FVEUS2isuR6LHBsdCvqEvpzXuHX47XEZ7mRy,17,111937.4354583772,111937.4354583772,0,0,1,0,0,0,1,0,0,0,0
